dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2024-01-04T03:30:00Z,2024-01-04T03:00:00Z,2024-01-04,7,WIND,8118
FUELHH,2024-01-04T03:00:00Z,2024-01-04T02:30:00Z,2024-01-04,6,WIND,8255
FUELHH,2024-01-04T02:30:00Z,2024-01-04T02:00:00Z,2024-01-04,5,WIND,8269
FUELHH,2024-01-04T02:00:00Z,2024-01-04T01:30:00Z,2024-01-04,4,WIND,8071
FUELHH,2024-01-04T01:30:00Z,2024-01-04T01:00:00Z,2024-01-04,3,WIND,7743
FUELHH,2024-01-04T01:00:00Z,2024-01-04T00:30:00Z,2024-01-04,2,WIND,7536
FUELHH,2024-01-04T00:30:00Z,2024-01-04T00:00:00Z,2024-01-04,1,WIND,7112
FUELHH,2024-01-04T00:00:00Z,2024-01-03T23:30:00Z,2024-01-03,48,WIND,6793
FUELHH,2024-01-03T23:30:00Z,2024-01-03T23:00:00Z,2024-01-03,47,WIND,6813
FUELHH,2024-01-03T23:00:00Z,2024-01-03T22:30:00Z,2024-01-03,46,WIND,6680
FUELHH,2024-01-03T22:30:00Z,2024-01-03T22:00:00Z,2024-01-03,45,WIND,6611
FUELHH,2024-01-03T22:00:00Z,2024-01-03T21:30:00Z,2024-01-03,44,WIND,6773
FUELHH,2024-01-03T21:30:00Z,2024-01-03T21:00:00Z,2024-01-03,43,WIND,6945
FUELHH,2024-01-03T21:00:00Z,2024-01-03T20:30:00Z,2024-01-03,42,WIND,7005
FUELHH,2024-01-03T20:30:00Z,2024-01-03T20:00:00Z,2024-01-03,41,WIND,7039
FUELHH,2024-01-03T20:00:00Z,2024-01-03T19:30:00Z,2024-01-03,40,WIND,7150
FUELHH,2024-01-03T19:30:00Z,2024-01-03T19:00:00Z,2024-01-03,39,WIND,7131
FUELHH,2024-01-03T19:00:00Z,2024-01-03T18:30:00Z,2024-01-03,38,WIND,7171
FUELHH,2024-01-03T18:30:00Z,2024-01-03T18:00:00Z,2024-01-03,37,WIND,7192
FUELHH,2024-01-03T18:00:00Z,2024-01-03T17:30:00Z,2024-01-03,36,WIND,7119
FUELHH,2024-01-03T17:30:00Z,2024-01-03T17:00:00Z,2024-01-03,35,WIND,7044
FUELHH,2024-01-03T17:00:00Z,2024-01-03T16:30:00Z,2024-01-03,34,WIND,6805
FUELHH,2024-01-03T16:30:00Z,2024-01-03T16:00:00Z,2024-01-03,33,WIND,6591
FUELHH,2024-01-03T16:00:00Z,2024-01-03T15:30:00Z,2024-01-03,32,WIND,6367
FUELHH,2024-01-03T15:30:00Z,2024-01-03T15:00:00Z,2024-01-03,31,WIND,6052
FUELHH,2024-01-03T15:00:00Z,2024-01-03T14:30:00Z,2024-01-03,30,WIND,5826
FUELHH,2024-01-03T14:30:00Z,2024-01-03T14:00:00Z,2024-01-03,29,WIND,5928
FUELHH,2024-01-03T14:00:00Z,2024-01-03T13:30:00Z,2024-01-03,28,WIND,5825
FUELHH,2024-01-03T13:30:00Z,2024-01-03T13:00:00Z,2024-01-03,27,WIND,5823
FUELHH,2024-01-03T13:00:00Z,2024-01-03T12:30:00Z,2024-01-03,26,WIND,6088
FUELHH,2024-01-03T12:30:00Z,2024-01-03T12:00:00Z,2024-01-03,25,WIND,6200
FUELHH,2024-01-03T12:00:00Z,2024-01-03T11:30:00Z,2024-01-03,24,WIND,6258
FUELHH,2024-01-03T11:30:00Z,2024-01-03T11:00:00Z,2024-01-03,23,WIND,6484
FUELHH,2024-01-03T11:00:00Z,2024-01-03T10:30:00Z,2024-01-03,22,WIND,6620
FUELHH,2024-01-03T10:30:00Z,2024-01-03T10:00:00Z,2024-01-03,21,WIND,6794
FUELHH,2024-01-03T10:00:00Z,2024-01-03T09:30:00Z,2024-01-03,20,WIND,6934
FUELHH,2024-01-03T09:30:00Z,2024-01-03T09:00:00Z,2024-01-03,19,WIND,7245
FUELHH,2024-01-03T09:00:00Z,2024-01-03T08:30:00Z,2024-01-03,18,WIND,7841
FUELHH,2024-01-03T08:30:00Z,2024-01-03T08:00:00Z,2024-01-03,17,WIND,8396
FUELHH,2024-01-03T08:00:00Z,2024-01-03T07:30:00Z,2024-01-03,16,WIND,8565
FUELHH,2024-01-03T07:30:00Z,2024-01-03T07:00:00Z,2024-01-03,15,WIND,8927
FUELHH,2024-01-03T07:00:00Z,2024-01-03T06:30:00Z,2024-01-03,14,WIND,9326
FUELHH,2024-01-03T06:30:00Z,2024-01-03T06:00:00Z,2024-01-03,13,WIND,9387
FUELHH,2024-01-03T06:00:00Z,2024-01-03T05:30:00Z,2024-01-03,12,WIND,9484
FUELHH,2024-01-03T05:30:00Z,2024-01-03T05:00:00Z,2024-01-03,11,WIND,9463
FUELHH,2024-01-03T05:00:00Z,2024-01-03T04:30:00Z,2024-01-03,10,WIND,9680
FUELHH,2024-01-03T04:30:00Z,2024-01-03T04:00:00Z,2024-01-03,9,WIND,9599
FUELHH,2024-01-03T04:00:00Z,2024-01-03T03:30:00Z,2024-01-03,8,WIND,9889
FUELHH,2024-01-03T03:30:00Z,2024-01-03T03:00:00Z,2024-01-03,7,WIND,10059
FUELHH,2024-01-03T03:00:00Z,2024-01-03T02:30:00Z,2024-01-03,6,WIND,9940
FUELHH,2024-01-03T02:30:00Z,2024-01-03T02:00:00Z,2024-01-03,5,WIND,10226
FUELHH,2024-01-03T02:00:00Z,2024-01-03T01:30:00Z,2024-01-03,4,WIND,10418
FUELHH,2024-01-03T01:30:00Z,2024-01-03T01:00:00Z,2024-01-03,3,WIND,10293
FUELHH,2024-01-03T01:00:00Z,2024-01-03T00:30:00Z,2024-01-03,2,WIND,10530
FUELHH,2024-01-03T00:30:00Z,2024-01-03T00:00:00Z,2024-01-03,1,WIND,10672
FUELHH,2024-01-03T00:00:00Z,2024-01-02T23:30:00Z,2024-01-02,48,WIND,10922
FUELHH,2024-01-02T23:30:00Z,2024-01-02T23:00:00Z,2024-01-02,47,WIND,10992
FUELHH,2024-01-02T23:00:00Z,2024-01-02T22:30:00Z,2024-01-02,46,WIND,11364
FUELHH,2024-01-02T22:30:00Z,2024-01-02T22:00:00Z,2024-01-02,45,WIND,11480
FUELHH,2024-01-02T22:00:00Z,2024-01-02T21:30:00Z,2024-01-02,44,WIND,11467
FUELHH,2024-01-02T21:30:00Z,2024-01-02T21:00:00Z,2024-01-02,43,WIND,11263
FUELHH,2024-01-02T21:00:00Z,2024-01-02T20:30:00Z,2024-01-02,42,WIND,11338
FUELHH,2024-01-02T20:30:00Z,2024-01-02T20:00:00Z,2024-01-02,41,WIND,11051
FUELHH,2024-01-02T20:00:00Z,2024-01-02T19:30:00Z,2024-01-02,40,WIND,10271
FUELHH,2024-01-02T19:30:00Z,2024-01-02T19:00:00Z,2024-01-02,39,WIND,9919
FUELHH,2024-01-02T19:00:00Z,2024-01-02T18:30:00Z,2024-01-02,38,WIND,10043
FUELHH,2024-01-02T18:30:00Z,2024-01-02T18:00:00Z,2024-01-02,37,WIND,10183
FUELHH,2024-01-02T18:00:00Z,2024-01-02T17:30:00Z,2024-01-02,36,WIND,9771
FUELHH,2024-01-02T17:30:00Z,2024-01-02T17:00:00Z,2024-01-02,35,WIND,9635
FUELHH,2024-01-02T17:00:00Z,2024-01-02T16:30:00Z,2024-01-02,34,WIND,8935
FUELHH,2024-01-02T16:30:00Z,2024-01-02T16:00:00Z,2024-01-02,33,WIND,8208
FUELHH,2024-01-02T16:00:00Z,2024-01-02T15:30:00Z,2024-01-02,32,WIND,8115
FUELHH,2024-01-02T15:30:00Z,2024-01-02T15:00:00Z,2024-01-02,31,WIND,7870
FUELHH,2024-01-02T15:00:00Z,2024-01-02T14:30:00Z,2024-01-02,30,WIND,7672
FUELHH,2024-01-02T14:30:00Z,2024-01-02T14:00:00Z,2024-01-02,29,WIND,7249
FUELHH,2024-01-02T14:00:00Z,2024-01-02T13:30:00Z,2024-01-02,28,WIND,7180
FUELHH,2024-01-02T13:30:00Z,2024-01-02T13:00:00Z,2024-01-02,27,WIND,7344
FUELHH,2024-01-02T13:00:00Z,2024-01-02T12:30:00Z,2024-01-02,26,WIND,7557
FUELHH,2024-01-02T12:30:00Z,2024-01-02T12:00:00Z,2024-01-02,25,WIND,8281
FUELHH,2024-01-02T12:00:00Z,2024-01-02T11:30:00Z,2024-01-02,24,WIND,8667
FUELHH,2024-01-02T11:30:00Z,2024-01-02T11:00:00Z,2024-01-02,23,WIND,8795
FUELHH,2024-01-02T11:00:00Z,2024-01-02T10:30:00Z,2024-01-02,22,WIND,9546
FUELHH,2024-01-02T10:30:00Z,2024-01-02T10:00:00Z,2024-01-02,21,WIND,10399
FUELHH,2024-01-02T10:00:00Z,2024-01-02T09:30:00Z,2024-01-02,20,WIND,10760
FUELHH,2024-01-02T09:30:00Z,2024-01-02T09:00:00Z,2024-01-02,19,WIND,11505
FUELHH,2024-01-02T09:00:00Z,2024-01-02T08:30:00Z,2024-01-02,18,WIND,12035
FUELHH,2024-01-02T08:30:00Z,2024-01-02T08:00:00Z,2024-01-02,17,WIND,11866
FUELHH,2024-01-02T08:00:00Z,2024-01-02T07:30:00Z,2024-01-02,16,WIND,11711
FUELHH,2024-01-02T07:30:00Z,2024-01-02T07:00:00Z,2024-01-02,15,WIND,11925
FUELHH,2024-01-02T07:00:00Z,2024-01-02T06:30:00Z,2024-01-02,14,WIND,12323
FUELHH,2024-01-02T06:30:00Z,2024-01-02T06:00:00Z,2024-01-02,13,WIND,12764
FUELHH,2024-01-02T06:00:00Z,2024-01-02T05:30:00Z,2024-01-02,12,WIND,12711
FUELHH,2024-01-02T05:30:00Z,2024-01-02T05:00:00Z,2024-01-02,11,WIND,12635
FUELHH,2024-01-02T05:00:00Z,2024-01-02T04:30:00Z,2024-01-02,10,WIND,13041
FUELHH,2024-01-02T04:30:00Z,2024-01-02T04:00:00Z,2024-01-02,9,WIND,13245
FUELHH,2024-01-02T04:00:00Z,2024-01-02T03:30:00Z,2024-01-02,8,WIND,13232
FUELHH,2024-01-02T03:30:00Z,2024-01-02T03:00:00Z,2024-01-02,7,WIND,13403
FUELHH,2024-01-02T03:00:00Z,2024-01-02T02:30:00Z,2024-01-02,6,WIND,13748
FUELHH,2024-01-02T02:30:00Z,2024-01-02T02:00:00Z,2024-01-02,5,WIND,14032
FUELHH,2024-01-02T02:00:00Z,2024-01-02T01:30:00Z,2024-01-02,4,WIND,14388
FUELHH,2024-01-02T01:30:00Z,2024-01-02T01:00:00Z,2024-01-02,3,WIND,14592
FUELHH,2024-01-02T01:00:00Z,2024-01-02T00:30:00Z,2024-01-02,2,WIND,14510
FUELHH,2024-01-02T00:30:00Z,2024-01-02T00:00:00Z,2024-01-02,1,WIND,14690
FUELHH,2024-01-02T00:00:00Z,2024-01-01T23:30:00Z,2024-01-01,48,WIND,14666
FUELHH,2024-01-01T23:30:00Z,2024-01-01T23:00:00Z,2024-01-01,47,WIND,14958
FUELHH,2024-01-01T23:00:00Z,2024-01-01T22:30:00Z,2024-01-01,46,WIND,14306
FUELHH,2024-01-01T22:30:00Z,2024-01-01T22:00:00Z,2024-01-01,45,WIND,14217
FUELHH,2024-01-01T22:00:00Z,2024-01-01T21:30:00Z,2024-01-01,44,WIND,13845
FUELHH,2024-01-01T21:30:00Z,2024-01-01T21:00:00Z,2024-01-01,43,WIND,13953
FUELHH,2024-01-01T21:00:00Z,2024-01-01T20:30:00Z,2024-01-01,42,WIND,13279
FUELHH,2024-01-01T20:30:00Z,2024-01-01T20:00:00Z,2024-01-01,41,WIND,12519
FUELHH,2024-01-01T20:00:00Z,2024-01-01T19:30:00Z,2024-01-01,40,WIND,12055
FUELHH,2024-01-01T19:30:00Z,2024-01-01T19:00:00Z,2024-01-01,39,WIND,11212
FUELHH,2024-01-01T19:00:00Z,2024-01-01T18:30:00Z,2024-01-01,38,WIND,10443
FUELHH,2024-01-01T18:30:00Z,2024-01-01T18:00:00Z,2024-01-01,37,WIND,9665
FUELHH,2024-01-01T18:00:00Z,2024-01-01T17:30:00Z,2024-01-01,36,WIND,9290
FUELHH,2024-01-01T17:30:00Z,2024-01-01T17:00:00Z,2024-01-01,35,WIND,9204
FUELHH,2024-01-01T17:00:00Z,2024-01-01T16:30:00Z,2024-01-01,34,WIND,9091
FUELHH,2024-01-01T16:30:00Z,2024-01-01T16:00:00Z,2024-01-01,33,WIND,8634
FUELHH,2024-01-01T16:00:00Z,2024-01-01T15:30:00Z,2024-01-01,32,WIND,8058
FUELHH,2024-01-01T15:30:00Z,2024-01-01T15:00:00Z,2024-01-01,31,WIND,8162
FUELHH,2024-01-01T15:00:00Z,2024-01-01T14:30:00Z,2024-01-01,30,WIND,8098
FUELHH,2024-01-01T14:30:00Z,2024-01-01T14:00:00Z,2024-01-01,29,WIND,8058
FUELHH,2024-01-01T14:00:00Z,2024-01-01T13:30:00Z,2024-01-01,28,WIND,8495
FUELHH,2024-01-01T13:30:00Z,2024-01-01T13:00:00Z,2024-01-01,27,WIND,8874
FUELHH,2024-01-01T13:00:00Z,2024-01-01T12:30:00Z,2024-01-01,26,WIND,9548
FUELHH,2024-01-01T12:30:00Z,2024-01-01T12:00:00Z,2024-01-01,25,WIND,9828
FUELHH,2024-01-01T12:00:00Z,2024-01-01T11:30:00Z,2024-01-01,24,WIND,10217
FUELHH,2024-01-01T11:30:00Z,2024-01-01T11:00:00Z,2024-01-01,23,WIND,10679
FUELHH,2024-01-01T11:00:00Z,2024-01-01T10:30:00Z,2024-01-01,22,WIND,10932
FUELHH,2024-01-01T10:30:00Z,2024-01-01T10:00:00Z,2024-01-01,21,WIND,11379
FUELHH,2024-01-01T10:00:00Z,2024-01-01T09:30:00Z,2024-01-01,20,WIND,11817
FUELHH,2024-01-01T09:30:00Z,2024-01-01T09:00:00Z,2024-01-01,19,WIND,12017
FUELHH,2024-01-01T09:00:00Z,2024-01-01T08:30:00Z,2024-01-01,18,WIND,12218
FUELHH,2024-01-01T08:30:00Z,2024-01-01T08:00:00Z,2024-01-01,17,WIND,12361
FUELHH,2024-01-01T08:00:00Z,2024-01-01T07:30:00Z,2024-01-01,16,WIND,12307
FUELHH,2024-01-01T07:30:00Z,2024-01-01T07:00:00Z,2024-01-01,15,WIND,12303
FUELHH,2024-01-01T07:00:00Z,2024-01-01T06:30:00Z,2024-01-01,14,WIND,12183
FUELHH,2024-01-01T06:30:00Z,2024-01-01T06:00:00Z,2024-01-01,13,WIND,12044
FUELHH,2024-01-01T06:00:00Z,2024-01-01T05:30:00Z,2024-01-01,12,WIND,12011
FUELHH,2024-01-01T05:30:00Z,2024-01-01T05:00:00Z,2024-01-01,11,WIND,12037
FUELHH,2024-01-01T05:00:00Z,2024-01-01T04:30:00Z,2024-01-01,10,WIND,11878
FUELHH,2024-01-01T04:30:00Z,2024-01-01T04:00:00Z,2024-01-01,9,WIND,11828
FUELHH,2024-01-01T04:00:00Z,2024-01-01T03:30:00Z,2024-01-01,8,WIND,11445
FUELHH,2024-01-01T03:30:00Z,2024-01-01T03:00:00Z,2024-01-01,7,WIND,11434
FUELHH,2024-01-01T03:00:00Z,2024-01-01T02:30:00Z,2024-01-01,6,WIND,11437
FUELHH,2024-01-01T02:30:00Z,2024-01-01T02:00:00Z,2024-01-01,5,WIND,11234
FUELHH,2024-01-01T02:00:00Z,2024-01-01T01:30:00Z,2024-01-01,4,WIND,11223
FUELHH,2024-01-01T01:30:00Z,2024-01-01T01:00:00Z,2024-01-01,3,WIND,11218
FUELHH,2024-01-01T01:00:00Z,2024-01-01T00:30:00Z,2024-01-01,2,WIND,10845
FUELHH,2024-01-01T00:30:00Z,2024-01-01T00:00:00Z,2024-01-01,1,WIND,10402
FUELHH,2024-01-01T00:00:00Z,2023-12-31T23:30:00Z,2023-12-31,48,WIND,9980
